Sample,Time_s,SetPoint_V,ActualValue_V,Error_V,ErrorInt_V,ErrorDif_V,OutputVoltage_V,Kp,Ki,Kd
175,50.5639398,3.15,3.21749755620723,-0.067497556207234,-3.34520656719453,0.0534547658476565,1.5191867585376,2,0.401,0.8
176,50.9697852,3.15,3.10654936461388,0.0434506353861193,-3.32757232669599,-0.0243131033584797,1.22800474954607,2,0.401,0.8
177,51.2671295,3.15,3.21016617790811,-0.0601661779081133,-3.34546239674976,0.0431468628543954,1.49638026719639,2,0.401,0.8
178,51.56092,3.15,3.07673509286412,0.0732649071358753,-3.32393786304985,-0.0558991458971234,1.14164995209354,2,0.401,0.8
179,51.8858402,3.15,3.18817204301075,-0.0381720430107526,-3.33634073089932,0.028158543578314,1.43674355397478,2,0.401,0.8
180,52.170213,3.15,3.0811339198436,0.0688660801564027,-3.31675709086021,-0.0495413096628488,1.15265438539186,2,0.401,0.8
181,52.5685091,3.15,3.19990224828934,-0.0499022482893445,-3.33663296173509,0.0313412683015388,1.46286732887569,2,0.401,0.8
182,52.8784768,3.15,3.12561094819159,0.0243890518084067,-3.32907314344086,-0.0157170443007619,1.27360659146236,2,0.401,0.8
183,53.1497315,3.15,3.18963831867058,-0.0396383186705771,-3.33982522368035,0.0328401802351533,1.4448186962251,2,0.401,0.8
184,53.4562919,3.15,3.11925708699902,0.0307429130009775,-3.33040066397361,-0.022670259251373,1.25586863285036,2,0.401,0.8
185,53.7392415,3.15,3.14565004887586,0.00434995112414471,-3.32916984704301,-0.00099399546773645,1.32550201004177,2,0.401,0.8
186,54.1191353,3.15,3.1524926686217,-0.00249266862170083,-3.33011679639785,0.00301011349269434,1.34277026339309,2,0.401,0.8
187,54.2953184,3.15,3.158357771261,-0.00835777126099746,-3.3315892944477,0.0118503947903984,1.36216316542784,2,0.401,0.8
188,54.4845683,3.15,3.13489736070381,0.0151026392961877,-3.32873112147116,-0.0159673039675042,1.29184205794356,2,0.401,0.8
189,54.6564228,3.15,3.13489736070381,0.0151026392961877,-3.32613566494624,-0.014066832950526,1.29232165669064,2,0.401,0.8
190,54.8299487,3.15,3.21798631476051,-0.0679863147605078,-3.33793305140274,0.0846204052346216,1.54218010732121,2,0.401,0.8
191,55.1273386,3.15,3.13929618768328,0.0107038123167151,-3.33474984572825,-0.0134199575509552,1.30509109746283,2,0.401,0.8
192,55.3315112,3.15,3.11925708699902,0.0307429130009771,-3.32847298524927,-0.0352671612357308,1.24501811209442,2,0.401,0.8
193,55.5254491,3.15,3.16275659824047,-0.0127565982404696,-3.33094697312317,0.0151565622036459,1.37334818246625,2,0.401,0.8
194,55.7124688,3.15,3.15151515151515,-0.00151515151515147,-3.33123033630498,0.000552113659321481,1.33929535881606,2,0.401,0.8
195,55.9003645,3.15,3.22189638318671,-0.0718963831867057,-3.34473935755132,0.0753548444113234,1.54531712428055,2,0.401,0.8
196,56.1907057,3.15,3.08993157380254,0.0600684261974584,-3.32729901860704,-0.0518902618215653,1.17259784460925,2,0.401,0.8
197,56.4827434,3.15,3.18230694037146,-0.0323069403714564,-3.33673386316715,0.0219915737088502,1.42023741884002,2,0.401,0.8
198,56.7396684,3.15,3.07673509286413,0.0732649071358749,-3.31791027690127,-0.0621834177959187,1.13420547252892,2,0.401,0.8
199,56.9621297,3.15,3.22678396871945,-0.0767839687194525,-3.33499173840176,0.0774453600571992,1.55285591258377,2,0.401,0.8
200,57.2251349,3.15,3.11339198435973,0.0366080156402737,-3.32536363992668,-0.0338226030896398,1.23319670585834,2,0.401,0.8
201,57.5857157,3.15,3.1871945259042,-0.0371945259042032,-3.33877527183284,0.0211993869801336,1.43019744539748,2,0.401,0.8
202,57.8663538,3.15,3.1466275659824,0.00337243401759535,-3.33782883835777,-0.00711991155482579,1.32602856690241,2,0.401,0.8
203,58.1641868,3.15,3.14565004887586,0.00434995112414471,-3.33653327936461,-0.0060235037153075,1.32443113980467,2,0.401,0.8
204,58.3970445,3.15,3.13391984359726,0.0160801564027371,-3.33278889112903,-0.0162384134230978,1.29129730179879,2,0.401,0.8
